date,city,country,temp_high_c,temp_low_c,precipitation_mm,humidity_pct,condition
2021-09-27,Cairo,Egypt,15.3,8.1,0.0,20,Cloudy
2021-09-28,New York,USA,3.6,-8.9,0.7,72.5,Overcast
2021-09-28,London,UK,8.8,-2.7,0.2,49.7,Sunny
2021-09-28,Tokyo,Japan,1.9,-1.6,0.0,76.9,Drizzle
2021-09-28,Sydney,Australia,24.0,14.7,0.2,52.6,Light Rain
2021-09-28,Cairo,Egypt,17.7,8.9,0.0,76.2,Light Rain
2021-09-29,New York,USA,1.6,-6.8,0.9,62.8,Sunny
2021-09-29,London,UK,9.8,-1.9,3.8,26.0,Partly Cloudy
2021-09-29,Tokyo,Japan,0.6,-1.4,0.1,21.4,Cloudy
2021-09-29,Sydney,Australia,20.6,16.0,5.8,60.9,Heavy Rain
2021-09-29,Cairo,Egypt,18.2,5.9,0.5,34.7,Cloudy
2021-09-30,New York,USA,2.9,-11.6,0.2,54.4,Drizzle
2021-09-30,London,UK,6.9,-3.7,0.1,27.9,Cloudy
2021-09-30,Tokyo,Japan,2.3,-0.6,5.6,51.0,Snowfall
2021-09-30,Sydney,Australia,28.4,16.7,0.1,43.1,Sunny
2021-09-30,Cairo,Egypt,11.2,6.0,0.0,20,Cloudy
2021-10-01,New York,USA,3.2,-8.1,0.0,71.1,Partly Cloudy
2021-10-01,London,UK,7.6,-1.3,0.8,62.7,Overcast
2021-10-01,Tokyo,Japan,4.7,-5.6,0.3,47.2,Partly Cloudy
2021-10-01,Sydney,Australia,26.6,16.3,0.1,46.8,Sunny
2021-10-01,Cairo,Egypt,13.5,4.9,0.1,47.3,Sunny
2021-10-02,New York,USA,0.2,-7.4,0.1,81.0,Drizzle
2021-10-02,London,UK,7.2,-3.7,0.2,67.2,Drizzle
2021-10-02,Tokyo,Japan,3.2,-3.3,0.0,20,Overcast
2021-10-02,Sydney,Australia,24.0,15.4,0.9,63.7,Sunny
2021-10-02,Cairo,Egypt,7.4,5.4,0.0,85.1,Drizzle
2021-10-03,New York,USA,-1.8,-7.3,3.6,52.9,Sunny
2021-10-03,London,UK,10.5,-3.8,0.1,50.7,Sunny
2021-10-03,Tokyo,Japan,5.0,-4.9,2.0,81.1,Drizzle
2021-10-03,Sydney,Australia,28.6,18.2,0.3,44.4,Sunny
2021-10-03,Cairo,Egypt,15.8,5.1,0.0,79.4,Sunny
2021-10-04,New York,USA,0.9,-9.8,0.9,79.8,Partly Cloudy
2021-10-04,London,UK,11.4,0.4,0.3,49.9,Cloudy
2021-10-04,Tokyo,Japan,2.2,-5.0,0.2,62.7,Snow
2021-10-04,Sydney,Australia,21.1,15.1,1.5,85.2,Sunny
2021-10-04,Cairo,Egypt,12.4,4.3,0.7,74.6,Light Rain
2021-10-05,New York,USA,-2.5,-7.2,0.0,82.7,Cloudy
2021-10-05,London,UK,2.0,-0.2,0.2,64.0,Partly Cloudy
2021-10-05,Tokyo,Japan,5.7,-4.6,0.6,42.8,Partly Cloudy
2021-10-05,Sydney,Australia,24.1,22.1,0.2,76.1,Clear
2021-10-05,Cairo,Egypt,11.7,1.9,0.4,35.9,Partly Cloudy
2021-10-06,New York,USA,0.8,-9.0,0.0,32.8,Snow
2021-10-06,London,UK,6.2,-3.5,0.1,77.1,Drizzle
2021-10-06,Tokyo,Japan,5.7,-6.3,0.8,24.9,Overcast
2021-10-06,Sydney,Australia,24.1,19.3,0.6,38.3,Partly Cloudy
2021-10-06,Cairo,Egypt,13.2,4.7,0.0,51.9,Sunny
2021-10-07,New York,USA,1.6,-5.5,0.1,60.9,Sunny
2021-10-07,London,UK,4.7,-1.9,0.0,48.2,Cloudy
2021-10-07,Tokyo,Japan,0.5,-2.0,0.2,68.2,Overcast
2021-10-07,Sydney,Australia,24.8,15.6,0.2,70.6,Partly Cloudy
2021-10-07,Cairo,Egypt,13.2,6.1,0.0,70.6,Sunny
2021-10-08,New York,USA,-0.9,-7.0,0.0,52.6,Snow
2021-10-08,London,UK,4.8,-2.7,0.4,87.8,Drizzle
2021-10-08,Tokyo,Japan,5.7,-6.7,0.5,50.5,Overcast
2021-10-08,Sydney,Australia,28.3,15.8,0.3,35.2,Sunny
2021-10-08,Cairo,Egypt,13.1,6.6,0.0,90.7,Light Rain
2021-10-09,New York,USA,6.0,-11.4,0.2,60.5,Sunny
2021-10-09,London,UK,4.4,-1.5,0.6,71.6,Partly Cloudy
2021-10-09,Tokyo,Japan,2.3,-8.2,0.0,91.6,Partly Cloudy
2021-10-09,Sydney,Australia,23.1,19.3,3.2,67.1,Light Rain
2021-10-09,Cairo,Egypt,15.2,6.0,0.0,77.0,Sunny
2021-10-10,New York,USA,1.6,-10.1,0.0,58.3,Cloudy
2021-10-10,London,UK,7.2,-3.7,1.6,40.5,Drizzle
2021-10-10,Tokyo,Japan,1.0,-7.1,0.5,79.2,Drizzle
2021-10-10,Sydney,Australia,28.0,17.7,0.3,82.6,Cloudy
2021-10-10,Cairo,Egypt,15.1,5.1,0.0,50.3,Cloudy
2021-10-11,New York,USA,-2.1,-9.2,0.2,57.2,Drizzle
2021-10-11,London,UK,5.7,-3.1,0.1,78.0,Cloudy
2021-10-11,Tokyo,Japan,1.4,-4.6,5.3,62.2,Snowfall
2021-10-11,Sydney,Australia,22.4,18.3,0.1,44.1,Cloudy
2021-10-11,Cairo,Egypt,14.9,4.5,0.0,76.9,Cloudy
2021-10-12,New York,USA,-4.5,-12.8,0.3,88.5,Sunny
2021-10-12,London,UK,5.1,-1.4,0.0,99,Partly Cloudy
2021-10-12,Tokyo,Japan,2.1,-6.5,0.0,74.3,Partly Cloudy
2021-10-12,Sydney,Australia,25.7,20.4,0.2,65.7,Partly Cloudy
2021-10-12,Cairo,Egypt,12.1,5.8,0.1,56.6,Sunny
2021-10-13,New York,USA,-2.4,-11.8,1.3,55.4,Cloudy
2021-10-13,London,UK,5.1,-1.4,0.7,78.8,Partly Cloudy
2021-10-13,Tokyo,Japan,4.8,-5.7,0.1,99,Drizzle
2021-10-13,Sydney,Australia,26.5,14.5,0.5,33.5,Partly Cloudy
2021-10-13,Cairo,Egypt,8.9,2.6,0.0,92.3,Clear
2021-10-14,New York,USA,1.0,-10.7,0.0,50.6,Cloudy
2021-10-14,London,UK,5.0,-1.8,0.5,71.3,Partly Cloudy
2021-10-14,Tokyo,Japan,-2.9,-10.2,0.4,89.7,Drizzle
2021-10-14,Sydney,Australia,29.5,15.8,1.9,41.0,Sunny
2021-10-14,Cairo,Egypt,13.4,4.4,0.0,70.5,Clear
2021-10-15,New York,USA,-9.7,-11.7,2.4,67.6,Cloudy
2021-10-15,London,UK,-0.1,-4.4,0.2,70.1,Partly Cloudy
2021-10-15,Tokyo,Japan,0.3,-8.9,0.3,40.6,Drizzle
2021-10-15,Sydney,Australia,28.1,19.7,0.0,20.8,Sunny
2021-10-15,Cairo,Egypt,13.1,4.1,0.1,77.5,Partly Cloudy
2021-10-16,New York,USA,-6.4,-13.1,0.3,89.5,Cloudy
2021-10-16,London,UK,3.0,0.3,0.1,64.1,Partly Cloudy
2021-10-16,Tokyo,Japan,-1.9,-7.0,0.8,66.9,Cloudy
2021-10-16,Sydney,Australia,29.1,19.3,0.1,61.1,Sunny
2021-10-16,Cairo,Egypt,13.8,0.3,0.1,57.8,Clear
2021-10-17,New York,USA,-5.0,-15.6,0.0,52.9,Cloudy
2021-10-17,London,UK,5.9,-3.4,0.1,92.3,Snow
2021-10-17,Tokyo,Japan,-0.9,-6.5,0.4,75.8,Cloudy
2021-10-17,Sydney,Australia,28.6,18.2,0.0,71.2,Hazy
2021-10-17,Cairo,Egypt,12.6,6.4,0.0,71.6,Partly Cloudy
2021-10-18,New York,USA,-7.5,-13.2,0.5,98.5,Drizzle
2021-10-18,London,UK,6.4,-7.0,4.7,47.0,Snow
2021-10-18,Tokyo,Japan,-3.9,-9.0,0.0,99,Drizzle
2021-10-18,Sydney,Australia,28.8,19.3,0.1,73.1,Sunny
2021-10-18,Cairo,Egypt,9.2,0.4,0.3,55.0,Sunny
2021-10-19,New York,USA,-3.2,-10.2,0.4,23.7,Cloudy
2021-10-19,London,UK,7.4,-2.2,0.0,68.9,Snow
2021-10-19,Tokyo,Japan,2.4,-8.5,0.2,71.5,Partly Cloudy
2021-10-19,Sydney,Australia,28.8,20.6,0.9,69.1,Hazy
2021-10-19,Cairo,Egypt,9.7,1.8,0.1,58.4,Partly Cloudy
2021-10-20,New York,USA,-2.8,-10.7,5.9,77.1,Snowfall
2021-10-20,London,UK,-0.0,-4.0,0.2,82.7,Drizzle
2021-10-20,Tokyo,Japan,-2.5,-8.8,7.5,59.3,Snowfall
2021-10-20,Sydney,Australia,30.7,18.8,0.1,59.3,Sunny
2021-10-20,Cairo,Egypt,11.1,5.0,0.0,47.8,Light Rain
2021-10-21,New York,USA,-3.0,-10.0,0.0,47.3,Sunny
2021-10-21,London,UK,-0.2,-3.5,0.0,74.9,Partly Cloudy
2021-10-21,Tokyo,Japan,-1.4,-9.1,0.0,73.2,Partly Cloudy
2021-10-21,Sydney,Australia,26.9,20.1,3.1,54.6,Light Rain
2021-10-21,Cairo,Egypt,10.9,1.2,0.0,83.4,Cloudy
2021-10-22,New York,USA,-5.8,-15.5,0.0,40.1,Sunny
2021-10-22,London,UK,3.2,-2.2,0.0,65.6,Cloudy
2021-10-22,Tokyo,Japan,-0.9,-11.5,0.8,36.5,Snow
2021-10-22,Sydney,Australia,27.6,20.4,0.0,52.3,Clear
2021-10-22,Cairo,Egypt,8.2,2.8,0.5,58.9,Clear
2021-10-23,New York,USA,-3.8,-12.9,0.1,72.8,Cloudy
2021-10-23,London,UK,5.4,-7.3,4.7,80.5,Sunny
2021-10-23,Tokyo,Japan,-0.7,-8.8,1.3,89.1,Partly Cloudy
2021-10-23,Sydney,Australia,27.7,21.3,0.1,57.6,Sunny
2021-10-23,Cairo,Egypt,9.7,-3.1,0.1,50.2,Light Rain
2021-10-24,New York,USA,-4.3,-15.0,0.1,55.1,Sunny
2021-10-24,London,UK,3.3,-3.0,0.4,49.6,Partly Cloudy
2021-10-24,Tokyo,Japan,2.6,-9.9,0.3,79.8,Drizzle
2021-10-24,Sydney,Australia,27.5,20.5,0.3,38.1,Sunny
2021-10-24,Cairo,Egypt,12.5,0.3,0.0,81.6,Clear
2021-10-25,New York,USA,-5.2,-13.3,0.6,52.6,Sunny
2021-10-25,London,UK,2.4,-3.8,0.4,87.3,Snow
2021-10-25,Tokyo,Japan,0.5,-8.8,0.1,99,Overcast
2021-10-25,Sydney,Australia,28.2,20.4,0.1,21.7,Hazy
2021-10-25,Cairo,Egypt,10.1,-1.5,0.1,42.0,Light Rain
2021-10-26,New York,USA,-7.8,-15.9,0.1,66.0,Sunny
2021-10-26,London,UK,8.2,-3.3,0.1,83.9,Sunny
2021-10-26,Tokyo,Japan,0.2,-10.7,0.2,58.6,Partly Cloudy
2021-10-26,Sydney,Australia,27.6,18.5,0.2,51.3,Partly Cloudy
2021-10-26,Cairo,Egypt,8.8,3.1,0.5,75.5,Sunny
2021-10-27,New York,USA,-4.1,-8.8,1.5,70.8,Snow
2021-10-27,London,UK,5.4,-2.6,16.1,99,Heavy Rain
2021-10-27,Tokyo,Japan,-5.8,-12.0,0.0,68.6,Overcast
2021-10-27,Sydney,Australia,25.7,21.2,0.0,71.9,Clear
2021-10-27,Cairo,Egypt,11.6,0.1,0.0,45.2,Sunny
2021-10-28,New York,USA,-6.1,-13.2,1.6,78.0,Partly Cloudy
2021-10-28,London,UK,2.9,-3.5,0.1,70.6,Snow
2021-10-28,Tokyo,Japan,1.1,-9.6,0.6,75.2,Partly Cloudy
2021-10-28,Sydney,Australia,23.8,19.2,0.1,58.7,Partly Cloudy
2021-10-28,Cairo,Egypt,6.3,2.9,0.0,26.5,Overcast
2021-10-29,New York,USA,-2.6,-13.8,0.1,38.9,Partly Cloudy
2021-10-29,London,UK,3.9,-1.8,0.5,62.4,Snow
2021-10-29,Tokyo,Japan,-4.0,-12.5,1.6,75.8,Overcast
2021-10-29,Sydney,Australia,26.4,21.5,0.1,40.9,Sunny
2021-10-29,Cairo,Egypt,7.6,1.0,0.0,50.0,Sunny
2021-10-30,New York,USA,-3.7,-16.2,0.7,99,Partly Cloudy
2021-10-30,London,UK,0.1,-9.4,0.7,54.0,Snow
2021-10-30,Tokyo,Japan,-2.6,-11.3,0.1,78.0,Cloudy
2021-10-30,Sydney,Australia,27.8,22.2,0.1,52.9,Partly Cloudy
2021-10-30,Cairo,Egypt,11.1,1.0,0.1,77.9,Light Rain
2021-10-31,New York,USA,-3.8,-12.6,0.1,69.3,Overcast
2021-10-31,London,UK,-1.9,-3.9,0.4,95.5,Snow
2021-10-31,Tokyo,Japan,-6.4,-8.9,0.1,78.0,Cloudy
2021-10-31,Sydney,Australia,32.1,18.1,0.0,62.8,Sunny
2021-10-31,Cairo,Egypt,9.9,-0.4,0.1,67.9,Partly Cloudy
2021-11-01,New York,USA,-4.8,-13.7,0.0,79.1,Drizzle
2021-11-01,London,UK,1.4,-5.7,8.5,87.4,Snowfall
2021-11-01,Tokyo,Japan,-2.5,-14.6,0.4,60.9,Overcast
2021-11-01,Sydney,Australia,31.6,21.6,0.1,64.8,Hazy
2021-11-01,Cairo,Egypt,4.8,-0.6,0.0,87.0,Drizzle
2021-11-02,New York,USA,-3.8,-12.6,0.1,83.5,Drizzle
2021-11-02,London,UK,4.6,-5.5,0.2,85.7,Drizzle
2021-11-02,Tokyo,Japan,-0.4,-12.1,0.7,77.0,Snow
2021-11-02,Sydney,Australia,27.1,20.0,0.2,38.1,Light Rain
2021-11-02,Cairo,Egypt,5.3,-2.2,0.0,35.5,Drizzle
2021-11-03,New York,USA,-7.8,-15.8,0.0,93.3,Drizzle
2021-11-03,London,UK,1.4,-5.9,0.1,73.1,Partly Cloudy
2021-11-03,Tokyo,Japan,-5.2,-14.8,0.1,56.9,Partly Cloudy
2021-11-03,Sydney,Australia,32.1,20.6,0.1,34.4,Hazy
2021-11-03,Cairo,Egypt,10.3,-1.0,0.0,79.5,Cloudy
2021-11-04,New York,USA,-5.6,-16.3,0.0,76.6,Snow
2021-11-04,London,UK,1.7,-7.1,0.0,86.5,Sunny
2021-11-04,Tokyo,Japan,0.9,-13.4,0.0,76.0,Sunny
2021-11-04,Sydney,Australia,30.1,20.3,0.0,40.5,Hazy
2021-11-04,Cairo,Egypt,10.0,1.4,0.1,95.8,Cloudy
2021-11-05,New York,USA,-5.1,-13.2,0.2,99,Sunny
2021-11-05,London,UK,-0.9,-4.6,0.2,75.6,Partly Cloudy
2021-11-05,Tokyo,Japan,-4.9,-13.2,0.4,73.1,Partly Cloudy
2021-11-05,Sydney,Australia,26.7,21.9,0.5,73.0,Light Rain
2021-11-05,Cairo,Egypt,5.5,-0.7,0.0,90.6,Sunny
2021-11-06,New York,USA,-6.7,-16.2,1.6,63.8,Drizzle
2021-11-06,London,UK,-0.4,-5.7,0.1,45.5,Overcast
2021-11-06,Tokyo,Japan,-1.7,-11.4,0.8,93.3,Cloudy
2021-11-06,Sydney,Australia,35.2,20.5,4.1,79.0,Partly Cloudy
2021-11-06,Cairo,Egypt,8.9,1.9,0.3,62.0,Clear
2021-11-07,New York,USA,-7.0,-14.9,0.1,99,Drizzle
2021-11-07,London,UK,2.4,-8.1,0.0,68.1,Snow
2021-11-07,Tokyo,Japan,-4.2,-9.9,0.9,72.5,Snow
2021-11-07,Sydney,Australia,30.2,17.1,1.9,65.3,Sunny
2021-11-07,Cairo,Egypt,6.7,-1.1,0.1,61.3,Cloudy
2021-11-08,New York,USA,-10.9,-16.4,21.6,53.0,Snowfall
2021-11-08,London,UK,2.5,-7.2,0.1,82.2,Overcast
2021-11-08,Tokyo,Japan,-4.3,-12.5,1.6,54.6,Snow
2021-11-08,Sydney,Australia,30.2,20.8,0.0,35.4,Hazy
2021-11-08,Cairo,Egypt,6.9,-2.4,0.1,52.9,Overcast
2021-11-09,New York,USA,-5.0,-12.6,0.2,73.4,Partly Cloudy
2021-11-09,London,UK,0.2,-3.9,0.4,58.9,Cloudy
2021-11-09,Tokyo,Japan,-2.7,-13.0,0.1,63.5,Partly Cloudy
2021-11-09,Sydney,Australia,31.4,23.3,0.1,74.4,Sunny
2021-11-09,Cairo,Egypt,5.4,-1.7,0.0,36.4,Overcast
2021-11-10,New York,USA,-9.9,-16.5,0.3,68.6,Partly Cloudy
2021-11-10,London,UK,-3.5,-5.5,0.1,83.4,Cloudy
2021-11-10,Tokyo,Japan,-3.1,-6.2,0.0,72.1,Drizzle
2021-11-10,Sydney,Australia,28.5,20.6,8.5,66.0,Heavy Rain
2021-11-10,Cairo,Egypt,4.6,-4.4,0.0,27.2,Cloudy
2021-11-11,New York,USA,-11.2,-15.0,0.1,79.0,Cloudy
2021-11-11,London,UK,0.1,-7.4,9.4,51.5,Snowfall
2021-11-11,Tokyo,Japan,-2.8,-14.3,6.0,99,Snowfall
2021-11-11,Sydney,Australia,32.0,19.1,0.0,25.5,Sunny
2021-11-11,Cairo,Egypt,4.9,-1.8,0.0,66.9,Cloudy
2021-11-12,New York,USA,-9.5,-14.9,0.1,71.9,Partly Cloudy
2021-11-12,London,UK,1.9,-6.0,0.0,99,Drizzle
2021-11-12,Tokyo,Japan,-3.5,-13.3,19.3,84.3,Snowfall
2021-11-12,Sydney,Australia,31.8,17.7,0.3,71.7,Hazy
2021-11-12,Cairo,Egypt,11.2,-1.2,0.0,49.7,Partly Cloudy
2021-11-13,New York,USA,-3.4,-14.1,1.6,55.4,Sunny
2021-11-13,London,UK,3.9,-7.4,0.2,62.5,Sunny
2021-11-13,Tokyo,Japan,-5.3,-12.2,0.2,56.5,Partly Cloudy
2021-11-13,Sydney,Australia,33.2,21.9,4.3,38.5,Hazy
2021-11-13,Cairo,Egypt,3.9,-3.8,0.1,50.5,Cloudy
2021-11-14,New York,USA,-12.6,-16.6,1.1,71.4,Drizzle
2021-11-14,London,UK,1.1,-7.3,1.2,60.6,Overcast
2021-11-14,Tokyo,Japan,-5.2,-11.8,1.2,72.1,Cloudy
2021-11-14,Sydney,Australia,28.8,22.3,0.5,99,Sunny
2021-11-14,Cairo,Egypt,3.9,1.4,0.7,90.7,Sunny
2021-11-15,New York,USA,-8.9,-12.5,0.7,89.7,Sunny
2021-11-15,London,UK,2.4,-8.6,0.2,62.6,Partly Cloudy
2021-11-15,Tokyo,Japan,-6.8,-11.2,0.8,68.5,Overcast
2021-11-15,Sydney,Australia,32.4,17.0,0.0,33.0,Sunny
2021-11-15,Cairo,Egypt,2.3,-3.9,0.1,94.0,Partly Cloudy
2021-11-16,New York,USA,-9.1,-15.6,7.5,44.7,Snowfall
2021-11-16,London,UK,1.2,-8.5,0.1,87.7,Cloudy
2021-11-16,Tokyo,Japan,-4.1,-13.9,0.2,82.3,Partly Cloudy
2021-11-16,Sydney,Australia,29.5,18.3,0.1,66.6,Sunny
2021-11-16,Cairo,Egypt,4.1,-0.0,0.1,95.4,Cloudy
2021-11-17,New York,USA,-8.5,-17.3,0.2,80.9,Sunny
2021-11-17,London,UK,0.3,-9.4,0.8,75.8,Cloudy
2021-11-17,Tokyo,Japan,-4.5,-14.2,0.0,74.5,Drizzle
2021-11-17,Sydney,Australia,31.3,21.2,0.1,69.1,Sunny
2021-11-17,Cairo,Egypt,7.7,-4.7,0.0,57.9,Sunny
2021-11-18,New York,USA,-12.9,-16.1,1.2,52.9,Overcast
2021-11-18,London,UK,0.3,-4.8,0.2,64.7,Overcast
2021-11-18,Tokyo,Japan,-7.4,-14.6,0.5,92.5,Cloudy
2021-11-18,Sydney,Australia,32.0,22.9,0.7,71.1,Partly Cloudy
2021-11-18,Cairo,Egypt,5.9,-2.8,0.0,69.4,Partly Cloudy
2021-11-19,New York,USA,-2.5,-18.7,0.1,89.9,Sunny
2021-11-19,London,UK,2.1,-4.4,0.8,84.8,Drizzle
2021-11-19,Tokyo,Japan,-6.8,-12.6,0.1,29.8,Cloudy
2021-11-19,Sydney,Australia,31.5,21.0,0.1,47.9,Sunny
2021-11-19,Cairo,Egypt,6.7,-2.4,0.0,47.9,Overcast
2021-11-20,New York,USA,-10.6,-17.1,0.5,91.3,Cloudy
2021-11-20,London,UK,1.7,-6.9,0.0,99,Sunny
2021-11-20,Tokyo,Japan,-4.5,-13.1,1.2,77.8,Sunny
2021-11-20,Sydney,Australia,29.6,21.2,0.1,20,Partly Cloudy
2021-11-20,Cairo,Egypt,3.5,-2.0,0.0,90.4,Cloudy
2021-11-21,New York,USA,-7.8,-15.6,0.7,57.1,Overcast
2021-11-21,London,UK,3.1,-7.4,0.6,94.7,Drizzle
2021-11-21,Tokyo,Japan,-4.4,-15.6,0.6,66.4,Sunny
2021-11-21,Sydney,Australia,25.8,19.8,0.7,58.3,Sunny
2021-11-21,Cairo,Egypt,5.6,-1.9,0.0,82.8,Partly Cloudy
2021-11-22,New York,USA,-9.0,-20.1,0.1,77.5,Partly Cloudy
2021-11-22,London,UK,0.3,-7.4,0.1,61.7,Cloudy
2021-11-22,Tokyo,Japan,-3.1,-16.0,0.7,46.4,Sunny
2021-11-22,Sydney,Australia,29.3,21.2,0.1,70.8,Partly Cloudy
2021-11-22,Cairo,Egypt,4.8,-4.0,0.2,52.6,Snow
2021-11-23,New York,USA,-9.1,-19.1,0.0,68.4,Overcast
2021-11-23,London,UK,2.4,-9.4,13.9,59.9,Snowfall
2021-11-23,Tokyo,Japan,-2.4,-11.0,0.2,38.9,Drizzle
2021-11-23,Sydney,Australia,31.7,20.7,0.2,23.0,Sunny
2021-11-23,Cairo,Egypt,5.8,-3.2,0.0,99,Snow
2021-11-24,New York,USA,-9.1,-17.2,0.1,52.5,Sunny
2021-11-24,London,UK,-0.1,-8.8,2.0,88.1,Drizzle
2021-11-24,Tokyo,Japan,-8.8,-14.7,1.1,72.2,Sunny
2021-11-24,Sydney,Australia,30.7,25.0,0.1,20,Partly Cloudy
2021-11-24,Cairo,Egypt,4.0,-2.9,0.6,82.9,Drizzle
2021-11-25,New York,USA,-14.2,-20.0,0.0,83.8,Cloudy
2021-11-25,London,UK,-0.0,-6.0,0.2,95.5,Drizzle
2021-11-25,Tokyo,Japan,-2.8,-11.7,0.2,59.8,Partly Cloudy
2021-11-25,Sydney,Australia,32.3,22.8,1.9,54.4,Sunny
2021-11-25,Cairo,Egypt,6.3,-2.1,0.4,20,Overcast
2021-11-26,New York,USA,-8.4,-18.0,0.4,87.1,Sunny
2021-11-26,London,UK,-1.6,-7.8,0.0,74.2,Overcast
2021-11-26,Tokyo,Japan,-5.6,-11.4,0.7,62.8,Cloudy
2021-11-26,Sydney,Australia,32.7,23.2,0.0,43.4,Sunny
2021-11-26,Cairo,Egypt,2.9,-4.9,0.0,43.7,Snow
2021-11-27,New York,USA,-9.8,-17.5,1.4,91.4,Sunny
2021-11-27,London,UK,0.9,-2.9,0.0,37.3,Partly Cloudy
2021-11-27,Tokyo,Japan,-11.8,-13.8,1.4,55.1,Snow
2021-11-27,Sydney,Australia,28.5,24.3,0.4,54.7,Sunny
2021-11-27,Cairo,Egypt,5.6,-6.3,0.0,55.3,Snow
2021-11-28,New York,USA,-8.0,-18.8,0.0,87.6,Sunny
2021-11-28,London,UK,3.4,-1.4,0.3,40.5,Cloudy
2021-11-28,Tokyo,Japan,-2.4,-11.8,0.0,32.0,Cloudy
2021-11-28,Sydney,Australia,33.0,26.6,0.1,54.3,Sunny
2021-11-28,Cairo,Egypt,4.9,-3.3,0.4,66.3,Overcast
2021-11-29,New York,USA,-9.3,-17.7,0.6,54.4,Cloudy
2021-11-29,London,UK,-2.0,-8.5,1.2,65.6,Overcast
2021-11-29,Tokyo,Japan,-4.9,-11.7,0.1,43.4,Partly Cloudy
2021-11-29,Sydney,Australia,35.0,26.0,0.2,63.4,Partly Cloudy
2021-11-29,Cairo,Egypt,-0.7,-3.4,0.2,69.8,Partly Cloudy
2021-11-30,New York,USA,-8.0,-20.9,0.5,87.5,Cloudy
2021-11-30,London,UK,1.5,-6.0,0.4,73.7,Cloudy
2021-11-30,Tokyo,Japan,-10.0,-12.0,0.1,83.6,Partly Cloudy
2021-11-30,Sydney,Australia,33.3,24.6,1.5,22.6,Hazy
2021-11-30,Cairo,Egypt,4.9,-3.8,0.0,58.6,Sunny
2021-12-01,New York,USA,-10.4,-18.2,0.2,56.2,Sunny
2021-12-01,London,UK,2.8,-7.7,0.7,68.6,Snow
2021-12-01,Tokyo,Japan,-7.2,-11.4,0.4,86.6,Cloudy
2021-12-01,Sydney,Australia,33.7,22.6,0.1,33.0,Sunny
2021-12-01,Cairo,Egypt,1.1,-4.2,0.0,50.0,Overcast
2021-12-02,New York,USA,-9.5,-16.3,0.0,57.4,Partly Cloudy
2021-12-02,London,UK,3.6,-10.4,0.7,44.2,Sunny
2021-12-02,Tokyo,Japan,-5.3,-17.4,0.0,99,Overcast
2021-12-02,Sydney,Australia,35.3,18.1,0.0,36.2,Sunny
2021-12-02,Cairo,Egypt,3.0,-1.5,0.0,52.7,Snow
2021-12-03,New York,USA,-10.4,-16.2,0.4,89.1,Overcast
2021-12-03,London,UK,6.1,-6.7,1.2,91.6,Overcast
2021-12-03,Tokyo,Japan,-6.2,-18.2,0.0,84.6,Partly Cloudy
2021-12-03,Sydney,Australia,35.2,22.6,0.0,27.6,Partly Cloudy
2021-12-03,Cairo,Egypt,3.8,-5.9,0.0,20,Partly Cloudy
2021-12-04,New York,USA,-12.6,-19.6,0.9,68.0,Snow
2021-12-04,London,UK,1.5,-8.6,1.6,57.5,Sunny
2021-12-04,Tokyo,Japan,-7.0,-13.6,0.6,99,Overcast
2021-12-04,Sydney,Australia,33.0,24.5,0.2,56.0,Sunny
2021-12-04,Cairo,Egypt,3.8,-4.4,0.0,90.1,Snow
2021-12-05,New York,USA,-9.9,-18.7,0.2,78.2,Drizzle
2021-12-05,London,UK,-2.6,-8.1,0.4,39.7,Drizzle
2021-12-05,Tokyo,Japan,-10.8,-15.1,0.2,75.0,Snow
2021-12-05,Sydney,Australia,32.2,24.8,1.5,91.7,Sunny
2021-12-05,Cairo,Egypt,0.1,-3.8,0.0,69.1,Overcast
2021-12-06,New York,USA,-14.0,-19.0,0.2,64.1,Drizzle
2021-12-06,London,UK,0.2,-8.8,0.0,51.7,Cloudy
2021-12-06,Tokyo,Japan,-9.0,-15.5,0.1,69.1,Cloudy
2021-12-06,Sydney,Australia,31.6,25.6,1.0,45.8,Hazy
2021-12-06,Cairo,Egypt,3.0,-4.1,0.4,23.5,Partly Cloudy
2021-12-07,New York,USA,-15.1,-17.1,0.6,99,Sunny
2021-12-07,London,UK,-3.5,-5.9,4.7,41.3,Partly Cloudy
2021-12-07,Tokyo,Japan,-5.8,-15.5,0.1,88.7,Snow
2021-12-07,Sydney,Australia,33.2,23.5,0.1,62.3,Sunny
2021-12-07,Cairo,Egypt,5.7,-5.2,0.0,44.3,Sunny
2021-12-08,New York,USA,-10.3,-20.5,0.1,67.0,Drizzle
2021-12-08,London,UK,-1.7,-7.6,0.1,58.6,Sunny
2021-12-08,Tokyo,Japan,-6.6,-15.2,0.4,92.5,Sunny
2021-12-08,Sydney,Australia,35.2,27.0,0.0,30.9,Sunny
2021-12-08,Cairo,Egypt,2.7,-2.8,0.1,75.3,Sunny
2021-12-09,New York,USA,-12.6,-21.7,4.7,65.0,Drizzle
2021-12-09,London,UK,-1.6,-6.3,8.8,43.2,Snowfall
2021-12-09,Tokyo,Japan,-5.0,-12.5,0.2,99,Snow
2021-12-09,Sydney,Australia,27.1,24.7,0.2,50.8,Cloudy
2021-12-09,Cairo,Egypt,5.0,-1.9,0.3,54.2,Drizzle
2021-12-10,New York,USA,-6.9,-20.5,0.0,50.5,Overcast
2021-12-10,London,UK,-1.0,-4.9,4.5,43.2,Cloudy
